Ensembl	KEid	AOPid
ENSG00000083845	https://identifiers.org/aop.events/593; https://identifiers.org/aop.events/584	https://identifiers.org/aop/95; https://identifiers.org/aop/91; https://identifiers.org/aop/93; https://identifiers.org/aop/94
ENSG00000084453	https://identifiers.org/aop.events/960; https://identifiers.org/aop.events/961	https://identifiers.org/aop/152; https://identifiers.org/aop/152; https://identifiers.org/aop/162; https://identifiers.org/aop/194; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/458; https://identifiers.org/aop/8
ENSG00000085662	https://identifiers.org/aop.events/286; https://identifiers.org/aop.events/1724; https://identifiers.org/aop.events/446; https://identifiers.org/aop.events/1723; https://identifiers.org/aop.events/26; https://identifiers.org/aop.events/25; https://identifiers.org/aop.events/1614	https://identifiers.org/aop/19; https://identifiers.org/aop/305; https://identifiers.org/aop/307; https://identifiers.org/aop/344; https://identifiers.org/aop/345; https://identifiers.org/aop/495; https://identifiers.org/aop/316; https://identifiers.org/aop/476; https://identifiers.org/aop/64; https://identifiers.org/aop/316; https://identifiers.org/aop/306; https://identifiers.org/aop/344; https://identifiers.org/aop/345; https://identifiers.org/aop/372; https://identifiers.org/aop/476; https://identifiers.org/aop/477; https://identifiers.org/aop/23; https://identifiers.org/aop/376; https://identifiers.org/aop/496; https://identifiers.org/aop/288; https://identifiers.org/aop/305; https://identifiers.org/aop/306; https://identifiers.org/aop/307; https://identifiers.org/aop/344; https://identifiers.org/aop/345; https://identifiers.org/aop/372; https://identifiers.org/aop/477
ENSG00000085741	https://identifiers.org/aop.events/1754	https://identifiers.org/aop/298
ENSG00000086730	https://identifiers.org/aop.events/1488; https://identifiers.org/aop.events/960	https://identifiers.org/aop/17; https://identifiers.org/aop/152
ENSG00000088826	https://identifiers.org/aop.events/2027; https://identifiers.org/aop.events/2044; https://identifiers.org/aop.events/2028; https://identifiers.org/aop.events/2040	https://identifiers.org/aop/460; https://identifiers.org/aop/460; https://identifiers.org/aop/460; https://identifiers.org/aop/502; https://identifiers.org/aop/460; https://identifiers.org/aop/491; https://identifiers.org/aop/502
ENSG00000088827	https://identifiers.org/aop.events/890; https://identifiers.org/aop.events/1388	https://identifiers.org/aop/3; https://identifiers.org/aop/471; https://identifiers.org/aop/218; https://identifiers.org/aop/219
ENSG00000088888	https://identifiers.org/aop.events/2180; https://identifiers.org/aop.events/1901	https://identifiers.org/aop/506; https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000089163	https://identifiers.org/aop.events/1981	https://identifiers.org/aop/443
ENSG00000089250	https://identifiers.org/aop.events/2067; https://identifiers.org/aop.events/934; https://identifiers.org/aop.events/55; https://identifiers.org/aop.events/1908	https://identifiers.org/aop/470; https://identifiers.org/aop/149; https://identifiers.org/aop/12; https://identifiers.org/aop/13; https://identifiers.org/aop/144; https://identifiers.org/aop/17; https://identifiers.org/aop/264; https://identifiers.org/aop/265; https://identifiers.org/aop/266; https://identifiers.org/aop/268; https://identifiers.org/aop/273; https://identifiers.org/aop/278; https://identifiers.org/aop/281; https://identifiers.org/aop/377; https://identifiers.org/aop/38; https://identifiers.org/aop/479; https://identifiers.org/aop/48; https://identifiers.org/aop/490; https://identifiers.org/aop/494; https://identifiers.org/aop/530; https://identifiers.org/aop/411; https://identifiers.org/aop/424; https://identifiers.org/aop/425
ENSG00000089820	https://identifiers.org/aop.events/1888; https://identifiers.org/aop.events/1885	https://identifiers.org/aop/400; https://identifiers.org/aop/399
ENSG00000090339	https://identifiers.org/aop.events/398	https://identifiers.org/aop/39; https://identifiers.org/aop/40
ENSG00000090534	https://identifiers.org/aop.events/425; https://identifiers.org/aop.events/281; https://identifiers.org/aop.events/277; https://identifiers.org/aop.events/279; https://identifiers.org/aop.events/1002; https://identifiers.org/aop.events/1003; https://identifiers.org/aop.events/1009	https://identifiers.org/aop/134; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/54; https://identifiers.org/aop/110; https://identifiers.org/aop/119; https://identifiers.org/aop/128; https://identifiers.org/aop/134; https://identifiers.org/aop/152; https://identifiers.org/aop/159; https://identifiers.org/aop/162; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/194; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/42; https://identifiers.org/aop/457; https://identifiers.org/aop/458; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/8; https://identifiers.org/aop/110; https://identifiers.org/aop/119; https://identifiers.org/aop/128; https://identifiers.org/aop/134; https://identifiers.org/aop/159; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/271; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/402; https://identifiers.org/aop/42; https://identifiers.org/aop/457; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/119; https://identifiers.org/aop/159; https://identifiers.org/aop/175; https://identifiers.org/aop/271; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/402; https://identifiers.org/aop/42; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/190; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/159; https://identifiers.org/aop/189; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/189
ENSG00000091137	https://identifiers.org/aop.events/616	https://identifiers.org/aop/10
ENSG00000091513	https://identifiers.org/aop.events/1845	https://identifiers.org/aop/379
ENSG00000091831	https://identifiers.org/aop.events/1046	https://identifiers.org/aop/165; https://identifiers.org/aop/440
ENSG00000092068	https://identifiers.org/aop.events/1488; https://identifiers.org/aop.events/960	https://identifiers.org/aop/17; https://identifiers.org/aop/152
ENSG00000094631	https://identifiers.org/aop.events/1502	https://identifiers.org/aop/212; https://identifiers.org/aop/274; https://identifiers.org/aop/275; https://identifiers.org/aop/449
ENSG00000095139	https://identifiers.org/aop.events/1250; https://identifiers.org/aop.events/2117	https://identifiers.org/aop/148; https://identifiers.org/aop/302; https://identifiers.org/aop/411; https://identifiers.org/aop/419; https://identifiers.org/aop/424; https://identifiers.org/aop/425; https://identifiers.org/aop/148
ENSG00000095370	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000095596	https://identifiers.org/aop.events/1881; https://identifiers.org/aop.events/1888	https://identifiers.org/aop/398; https://identifiers.org/aop/436; https://identifiers.org/aop/400
ENSG00000096060	https://identifiers.org/aop.events/980	https://identifiers.org/aop/154
ENSG00000096717	https://identifiers.org/aop.events/1980; https://identifiers.org/aop.events/1854; https://identifiers.org/aop.events/1981	https://identifiers.org/aop/443; https://identifiers.org/aop/319; https://identifiers.org/aop/443
ENSG00000096968	https://identifiers.org/aop.events/1715	https://identifiers.org/aop/315
ENSG00000099194	https://identifiers.org/aop.events/2199; https://identifiers.org/aop.events/258	https://identifiers.org/aop/518; https://identifiers.org/aop/34
ENSG00000099250	https://identifiers.org/aop.events/1738	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/394; https://identifiers.org/aop/395; https://identifiers.org/aop/406; https://identifiers.org/aop/407; https://identifiers.org/aop/426; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000099977	https://identifiers.org/aop.events/1193	https://identifiers.org/aop/200; https://identifiers.org/aop/293; https://identifiers.org/aop/294
ENSG00000100030	https://identifiers.org/aop.events/1982; https://identifiers.org/aop.events/1457; https://identifiers.org/aop.events/2146	https://identifiers.org/aop/439; https://identifiers.org/aop/443; https://identifiers.org/aop/206; https://identifiers.org/aop/241; https://identifiers.org/aop/280; https://identifiers.org/aop/298; https://identifiers.org/aop/347; https://identifiers.org/aop/415; https://identifiers.org/aop/443; https://identifiers.org/aop/452; https://identifiers.org/aop/499; https://identifiers.org/aop/500
ENSG00000100031	https://identifiers.org/aop.events/1171	https://identifiers.org/aop/37
ENSG00000100099	https://identifiers.org/aop.events/1708; https://identifiers.org/aop.events/1709	https://identifiers.org/aop/313; https://identifiers.org/aop/377; https://identifiers.org/aop/313
ENSG00000100292	https://identifiers.org/aop.events/378	https://identifiers.org/aop/46
ENSG00000100294	https://identifiers.org/aop.events/960; https://identifiers.org/aop.events/961	https://identifiers.org/aop/152; https://identifiers.org/aop/152; https://identifiers.org/aop/162; https://identifiers.org/aop/194; https://identifiers.org/aop/366; https://identifiers.org/aop/367; https://identifiers.org/aop/458; https://identifiers.org/aop/8
ENSG00000100300	https://identifiers.org/aop.events/289; https://identifiers.org/aop.events/447	https://identifiers.org/aop/18; https://identifiers.org/aop/18; https://identifiers.org/aop/51
ENSG00000100311	https://identifiers.org/aop.events/110	https://identifiers.org/aop/150; https://identifiers.org/aop/43
ENSG00000100362	https://identifiers.org/aop.events/851; https://identifiers.org/aop.events/52	https://identifiers.org/aop/54; https://identifiers.org/aop/12; https://identifiers.org/aop/13
ENSG00000100427	https://identifiers.org/aop.events/1714	https://identifiers.org/aop/314
ENSG00000100448	https://identifiers.org/aop.events/1857	https://identifiers.org/aop/377; https://identifiers.org/aop/412
ENSG00000100591	https://identifiers.org/aop.events/1854; https://identifiers.org/aop.events/398	https://identifiers.org/aop/319; https://identifiers.org/aop/39; https://identifiers.org/aop/40
ENSG00000100644	https://identifiers.org/aop.events/1394	https://identifiers.org/aop/220
ENSG00000100764	https://identifiers.org/aop.events/593	https://identifiers.org/aop/95
ENSG00000100883	https://identifiers.org/aop.events/1901	https://identifiers.org/aop/320; https://identifiers.org/aop/379; https://identifiers.org/aop/430; https://identifiers.org/aop/468
ENSG00000101017	https://identifiers.org/aop.events/1822; https://identifiers.org/aop.events/398	https://identifiers.org/aop/313; https://identifiers.org/aop/39; https://identifiers.org/aop/40
ENSG00000101132	https://identifiers.org/aop.events/1888; https://identifiers.org/aop.events/1885	https://identifiers.org/aop/400; https://identifiers.org/aop/399
ENSG00000101182	https://identifiers.org/aop.events/1254; https://identifiers.org/aop.events/1634	https://identifiers.org/aop/202; https://identifiers.org/aop/296; https://identifiers.org/aop/299; https://identifiers.org/aop/311; https://identifiers.org/aop/478
ENSG00000101187	https://identifiers.org/aop.events/960	https://identifiers.org/aop/152
ENSG00000101191	https://identifiers.org/aop.events/1116; https://identifiers.org/aop.events/277; https://identifiers.org/aop.events/1002; https://identifiers.org/aop.events/1009	https://identifiers.org/aop/189; https://identifiers.org/aop/190; https://identifiers.org/aop/110; https://identifiers.org/aop/119; https://identifiers.org/aop/128; https://identifiers.org/aop/134; https://identifiers.org/aop/159; https://identifiers.org/aop/175; https://identifiers.org/aop/176; https://identifiers.org/aop/188; https://identifiers.org/aop/192; https://identifiers.org/aop/193; https://identifiers.org/aop/271; https://identifiers.org/aop/363; https://identifiers.org/aop/364; https://identifiers.org/aop/365; https://identifiers.org/aop/402; https://identifiers.org/aop/42; https://identifiers.org/aop/457; https://identifiers.org/aop/459; https://identifiers.org/aop/54; https://identifiers.org/aop/65; https://identifiers.org/aop/155; https://identifiers.org/aop/156; https://identifiers.org/aop/190; https://identifiers.org/aop/157; https://identifiers.org/aop/158; https://identifiers.org/aop/189
